"_id","sens_accx","sens_accy","sens_accz","Timestamp","sens_vbattery","Duplicato","sens_longitude","Frequency","sens_latitude","Spreading_Factor","Dev_EUI","RSSI","Channel","GW","Data","sens_time","sens_temperature","sens_altitude","sens_speed"
"""58a5f36f0b85524ee84eb25f""","-0.02","1.01","-0.02","16-02-2017 19:46:07","3.89",false,9.22216,868.5,45.44794,12,"001bc5067010162d",-115,2,,,,"19.2",122,"0.1"
"""58a5f40a0b85524ee84eb260""","0.68","0.33","0.6","16-02-2017 19:48:42","3.78",false,9.18321,867.7,45.49821,12,"001bc5067010163e",-113,6,,,,"12.8",130.4,"0.02"
"""58a5f4230b85524ee84eb261""","-0.02","1.02","-0.01","16-02-2017 19:49:07","3.72",false,9.2222,868.3,45.44795,12,"001bc5067010162d",-115,1,,,,"18.56",112.9,"0.1"
"""58a5f4d70b85524ee84eb262""","-0.02","1.02","-0.01","16-02-2017 19:52:07","3.88",false,9.22226,867.1,45.44788,12,"001bc5067010162d",-119,3,,,,"19.2",125,"0.08"
"""58a5f58b0b85524ee84eb263""","-0.02","1.02","-0.04","16-02-2017 19:55:07","3.72",false,9.22225,867.1,45.44783,12,"001bc5067010162d",-119,3,,,,"18.56",117.2,"0.84"
"""58a5f6250b85524ee84eb264""","0.68","0.33","0.62","16-02-2017 19:57:41","3.78",false,9.18317,867.7,45.49815,12,"001bc5067010163e",-119,6,,,,"12.8",131,"0.03"
"""58a5f63f0b85524ee84eb265""","-0.02","1.02","-0.04","16-02-2017 19:58:07","3.93",false,9.22215,868.3,45.44784,12,"001bc5067010162d",-117,1,,,,"17.92",123.8,"0.04"
"""58a5f6da0b85524ee84eb266""","0.68","0.33","0.62","16-02-2017 20:00:42","3.59",false,9.18318,867.9,45.49815,12,"001bc5067010163e",-118,7,,,,"12.8",117.4,"0.04"
"""58a5f6f30b85524ee84eb267""","-0.02","1.03","-0.03","16-02-2017 20:01:07","3.92",false,9.22214,868.3,45.4479,12,"001bc5067010162d",-112,1,,,,"17.92",114.9,"0.06"
"""58a5f78e0b85524ee84eb268""","0.7","0.32","0.62","16-02-2017 20:03:42","3.77",false,9.18327,867.3,45.49808,12,"001bc5067010163e",-114,4,,,,"12.16",139.1,"0.09"
"""58a5f7a70b85524ee84eb269""","-0.02","1.02","-0.03","16-02-2017 20:04:07","3.88",false,9.22225,868.5,45.44789,12,"001bc5067010162d",-115,2,,,,"17.92",125.7,"0.06"
"""58a5f85b0b85524ee84eb26a""","-0.03","1.02","-0.05","16-02-2017 20:07:07","3.87",false,9.22226,867.5,45.44786,12,"001bc5067010162d",-117,5,,,,"17.28",130.8,"0.08"
"""58a5f8f50b85524ee84eb26b""","0.69","0.32","0.63","16-02-2017 20:09:41","3.77",false,9.18341,867.7,45.49789,12,"001bc5067010163e",-119,6,,,,"12.16",191.1,"0.03"
"""58a5f90f0b85524ee84eb26c""","-0.02","1.02","-0.03","16-02-2017 20:10:07","3.7",false,9.2222,868.3,45.44789,12,"001bc5067010162d",-117,1,,,,"17.92",125.6,"0.01"
"""58a5f9a90b85524ee84eb26d""","0.69","0.33","0.62","16-02-2017 20:12:41","3.77",false,9.18317,867.1,45.49811,12,"001bc5067010163e",-120,3,,,,"12.16",136.4,"0.03"
"""58a5f9c30b85524ee84eb26e""","-0.02","1.02","-0.04","16-02-2017 20:13:07","3.87",false,9.22225,867.3,45.44799,12,"001bc5067010162d",-112,4,,,,"17.92",114.3,"0.25"
"""58a5fa770b85524ee84eb26f""","-0.03","1.02","-0.02","16-02-2017 20:16:07","3.91",false,9.22227,868.1,45.44796,12,"001bc5067010162d",-118,0,,,,"17.92",127.4,"0.07"
"""58a5fb120b85524ee84eb270""","0.7","0.32","0.62","16-02-2017 20:18:42","3.59",false,9.1833,868.1,45.49832,12,"001bc5067010163e",-111,0,,,,"12.8",108.8,"0.01"
"""58a5fb2b0b85524ee84eb271""","-0.02","1.02","-0.02","16-02-2017 20:19:07","3.86",false,9.22228,867.9,45.44798,12,"001bc5067010162d",-120,7,,,,"17.28",128.2,"0.01"
"""58a5fbc50b85524ee84eb272""","0.68","0.32","0.62","16-02-2017 20:21:41","3.76",false,9.18322,867.7,45.49835,12,"001bc5067010163e",-118,6,,,,"12.16",85.9,"0.02"
"""58a5fbdf0b85524ee84eb273""","-0.02","1.01","-0.02","16-02-2017 20:22:07","3.86",false,9.22218,867.9,45.44789,12,"001bc5067010162d",-117,7,,,,"17.28",122.6,"0.02"
"""58a5fc790b85524ee84eb274""","0.71","0.31","0.62","16-02-2017 20:24:41","3.77",false,9.18323,867.3,45.4983,12,"001bc5067010163e",-120,4,,,,"12.8",103.4,"0.08"
"""58a5fc930b85524ee84eb275""","-0.02","1.03","-0.04","16-02-2017 20:25:07","3.7",false,9.22216,867.7,45.44794,12,"001bc5067010162d",-119,6,,,,"17.28",128.1,"0.07"
"""58a5fd2d0b85524ee84eb276""","0.69","0.32","0.63","16-02-2017 20:27:41","3.81",false,9.18362,867.7,45.49786,12,"001bc5067010163e",-119,6,,,,"12.16",185.7,"0.09"
"""58a5fd470b85524ee84eb277""","-0.02","1.02","-0.03","16-02-2017 20:28:07","3.86",false,9.22227,867.1,45.44795,12,"001bc5067010162d",-119,3,,,,"16.64",127.7,"0.04"
"""58a5fde20b85524ee84eb278""","0.7","0.32","0.62","16-02-2017 20:30:42","3.59",false,9.18362,867.7,45.49799,12,"001bc5067010163e",-115,6,,,,"12.16",217.5,"0.01"
"""58a5fdfb0b85524ee84eb279""","-0.03","1.02","-0.05","16-02-2017 20:31:07","3.86",false,9.22227,867.3,45.44803,12,"001bc5067010162d",-119,4,,,,"16.64",134.3,"0.24"
"""58a5fe960b85524ee84eb27a""","0.69","0.32","0.63","16-02-2017 20:33:42","3.59",false,9.18348,867.9,45.49796,12,"001bc5067010163e",-121,7,,,,"12.16",171.8,"0.04"
"""58a5feaf0b85524ee84eb27b""","-0.01","1.03","-0.04","16-02-2017 20:34:07","3.9",false,9.22235,867.5,45.44799,12,"001bc5067010162d",-108,5,,,,"17.28",147,"0.01"
"""58a5ff630b85524ee84eb27c""","-0.02","1.01","-0.01","16-02-2017 20:37:07","3.68",false,9.22226,868.1,45.44786,12,"001bc5067010162d",-119,0,,,,"16",138.2,"0.05"
"""58a600170b85524ee84eb27d""","-0.02","1.02","-0.02","16-02-2017 20:40:07","3.85",false,9.22215,868.1,45.44803,12,"001bc5067010162d",-116,0,,,,"16.64",126.6,"0.1"
"""58a600b10b85524ee84eb27e""","0.9","0.09","-0.43","16-02-2017 20:42:41","3.81",false,9.18378,868.1,45.49772,12,"001bc5067010163e",-117,0,,,,"12.16",212.7,"0.11"
"""58a600cb0b85524ee84eb27f""","-0.02","1.02","-0.02","16-02-2017 20:43:07","3.85",false,9.22221,867.9,45.44791,12,"001bc5067010162d",-119,7,,,,"16",130.4,"0.06"
"""58a6017f0b85524ee84eb280""","-0.01","1.02","-0.04","16-02-2017 20:46:07","3.85",false,9.22217,867.7,45.44796,12,"001bc5067010162d",-116,6,,,,"16.64",109.2,"0.08"
"""58a602330b85524ee84eb281""","-0.02","1.02","-0.03","16-02-2017 20:49:07","3.84",false,9.22221,868.3,45.44809,12,"001bc5067010162d",-108,1,,,,"16",114,"0.22"
"""58a602cd0b85524ee84eb282""","0.89","0.09","-0.42","16-02-2017 20:51:41","3.76",false,9.18364,867.7,45.49778,12,"001bc5067010163e",-119,6,,,,"12.16",185.6,"0.1"
"""58a602e70b85524ee84eb283""","-0.01","1.03","-0.03","16-02-2017 20:52:07","3.84",false,9.2223,867.7,45.44805,12,"001bc5067010162d",-117,6,,,,"16",144.7,"0.08"
"""58a603810b85524ee84eb284""","0.9","0.09","-0.42","16-02-2017 20:54:41","3.76",false,9.18381,867.1,45.49707,12,"001bc5067010163e",-119,3,,,,"12.16",202.9,"0.02"
"""58a6039b0b85524ee84eb285""","-0.01","1.01","-0.05","16-02-2017 20:55:07","3.67",false,9.2222,867.7,45.44796,12,"001bc5067010162d",-117,6,,,,"15.36",136,"0.03"
"""58a604350b85524ee84eb286""","0.88","0.09","-0.43","16-02-2017 20:57:41","3.75",false,9.18364,868.1,45.49758,12,"001bc5067010163e",-120,0,,,,"12.8",171.3,"0.02"
"""58a6044f0b85524ee84eb287""","-0.03","1.01","-0.04","16-02-2017 20:58:07","3.84",false,9.22221,867.9,45.44796,12,"001bc5067010162d",-119,7,,,,"15.36",123,"0.05"
"""58a604e90b85524ee84eb288""","0.9","0.1","-0.43","16-02-2017 21:00:41","3.58",false,9.18334,867.9,45.49842,12,"001bc5067010163e",-120,7,,,,"12.8",119.2,"0.07"
"""58a605030b85524ee84eb289""","-0.02","1.03","-0.03","16-02-2017 21:01:07","3.88",false,9.22219,867.1,45.44805,12,"001bc5067010162d",-120,3,,,,"15.36",110.3,"0.29"
"""58a6059e0b85524ee84eb28a""","0.91","0.1","-0.43","16-02-2017 21:03:42","3.76",false,9.18344,868.5,45.49808,12,"001bc5067010163e",-112,2,,,,"12.16",140.9,"0.03"
"""58a605b70b85524ee84eb28b""","-0.02","1.02","-0.03","16-02-2017 21:04:07","3.67",false,9.22228,867.1,45.44793,12,"001bc5067010162d",-120,3,,,,"15.36",123.8,"0.03"
"""58a606510b85524ee84eb28c""","0.89","0.09","-0.42","16-02-2017 21:06:41","3.8",false,9.18335,867.7,45.49816,12,"001bc5067010163e",-120,6,,,,"12.16",135.7,"0.04"
"""58a6066b0b85524ee84eb28d""","-0.02","1.02","-0.04","16-02-2017 21:07:07","3.84",false,9.22222,867.3,45.44824,12,"001bc5067010162d",-119,4,,,,"15.36",105.5,"0.16"
"""58a607050b85524ee84eb28e""","0.89","0.09","-0.42","16-02-2017 21:09:41","3.8",false,9.18342,868.1,45.4981,12,"001bc5067010163e",-120,0,,,,"12.16",137.4,"0"
"""58a6071f0b85524ee84eb28f""","-0.03","1.02","-0.03","16-02-2017 21:10:07","3.83",false,9.2222,867.5,45.44793,12,"001bc5067010162d",-108,5,,,,"15.36",123,"0.05"
"""58a607d30b85524ee84eb290""","-0.02","1.02","-0.03","16-02-2017 21:13:07","3.83",false,9.22218,867.1,45.4479,12,"001bc5067010162d",-120,3,,,,"14.72",104.3,"0.3"
"""58a6086d0b85524ee84eb291""","0.88","0.09","-0.42","16-02-2017 21:15:41","3.79",false,9.18334,868.1,45.49821,12,"001bc5067010163e",-117,0,,,,"12.16",128.6,"0.03"
"""58a608860b85524ee84eb292""","-0.02","1.02","-0.04","16-02-2017 21:16:06","3.87",false,9.22213,867.3,45.44809,12,"001bc5067010162d",-119,4,,,,"14.72",118.3,"0.12"
"""58a609220b85524ee84eb293""","0.9","0.1","-0.44","16-02-2017 21:18:42","3.79",false,9.18342,868.5,45.49819,12,"001bc5067010163e",-102,2,,,,"12.16",131.1,"0.04"
"""58a6093b0b85524ee84eb294""","-0.02","1.02","-0.04","16-02-2017 21:19:07","3.66",false,9.22228,867.3,45.44813,12,"001bc5067010162d",-120,4,,,,"15.36",141.2,"0.15"
"""58a609d50b85524ee84eb295""","0.89","0.09","-0.42","16-02-2017 21:21:41","3.75",false,9.18331,867.7,45.49818,12,"001bc5067010163e",-118,6,,,,"11.52",116.6,"0.04"
"""58a609ef0b85524ee84eb296""","-0.02","1.02","-0.04","16-02-2017 21:22:07","3.66",false,9.22222,868.1,45.44814,12,"001bc5067010162d",-118,0,,,,"15.36",111.5,"0.47"
"""58a60aa30b85524ee84eb297""","-0.01","1.03","-0.04","16-02-2017 21:25:07","3.87",false,9.22216,867.3,45.44791,12,"001bc5067010162d",-102,4,,,,"14.72",134.7,"0.09"
"""58a60b570b85524ee84eb298""","-0.01","1.03","-0.02","16-02-2017 21:28:07","3.86",false,9.22225,867.5,45.44803,12,"001bc5067010162d",-108,5,,,,"14.72",152.3,"0.5"
"""58a60bf00b85524ee84eb299""","0.89","0.09","-0.42","16-02-2017 21:30:40","3.57",false,9.18341,867.7,45.49819,11,"001bc5067010163e",-114,6,,,,"12.16",133.5,"0.04"
"""58a60c0a0b85524ee84eb29a""","-0.02","1.03","-0.03","16-02-2017 21:31:06","3.66",false,9.22236,867.7,45.44795,12,"001bc5067010162d",-118,6,,,,"14.72",116.2,"0.05"
"""58a60cbf0b85524ee84eb29b""","-0.02","1.02","-0.04","16-02-2017 21:34:07","3.86",false,9.22217,867.3,45.4479,12,"001bc5067010162d",-119,4,,,,"15.36",111.5,"0.04"
"""58a60d730b85524ee84eb29c""","-0.01","1.02","-0.02","16-02-2017 21:37:07","3.81",false,9.22225,868.5,45.448,12,"001bc5067010162d",-119,2,,,,"14.72",119.1,"0.02"
"""58a60e0c0b85524ee84eb29d""","0.89","0.09","-0.42","16-02-2017 21:39:40","3.56",false,9.18334,867.7,45.4982,11,"001bc5067010163e",-119,6,,,,"12.16",131.2,"0.01"
"""58a60e270b85524ee84eb29e""","-0.02","1.02","-0.03","16-02-2017 21:40:07","3.82",false,9.22227,868.3,45.44792,12,"001bc5067010162d",-107,1,,,,"14.72",126,"0.1"
"""58a60ec00b85524ee84eb29f""","0.88","0.1","-0.44","16-02-2017 21:42:40","3.74",false,9.18333,868.5,45.49825,11,"001bc5067010163e",-115,2,,,,"10.88",143.4,"0.01"
"""58a60edb0b85524ee84eb2a0""","-0.02","1.02","-0.02","16-02-2017 21:43:07","3.86",false,9.22222,868.1,45.44795,12,"001bc5067010162d",-120,0,,,,"14.72",103.3,"0.24"
"""58a60f8e0b85524ee84eb2a1""","-0.02","1.02","-0.02","16-02-2017 21:46:06","3.65",false,9.22231,867.1,45.44794,12,"001bc5067010162d",-119,3,,,,"15.36",123.7,"0.12"
"""58a610290b85524ee84eb2a2""","0.88","0.1","-0.43","16-02-2017 21:48:41","3.74",false,9.18343,867.3,45.49812,11,"001bc5067010163e",-118,4,,,,"11.52",193.2,"0.04"
"""58a610430b85524ee84eb2a3""","-0.02","1.02","-0.05","16-02-2017 21:49:07","3.81",false,9.22219,867.5,45.44795,12,"001bc5067010162d",-107,5,,,,"14.72",107.1,"0.17"
"""58a610f70b85524ee84eb2a4""","-0.02","1.02","0","16-02-2017 21:52:07","3.85",false,9.22224,867.7,45.44792,12,"001bc5067010162d",-120,6,,,,"14.72",114.6,"0.06"
"""58a611910b85524ee84eb2a5""","0.89","0.09","-0.42","16-02-2017 21:54:41","3.78",false,9.18398,868.1,45.49787,12,"001bc5067010163e",-119,0,,,,"12.16",186.3,"0.07"
"""58a611ab0b85524ee84eb2a6""","-0.02","1.02","-0.03","16-02-2017 21:55:07","3.85",false,9.22222,867.3,45.44788,12,"001bc5067010162d",-119,4,,,,"14.08",112.1,"0.06"
"""58a612600b85524ee84eb2a7""","-0.02","1.03","-0.04","16-02-2017 21:58:08","3.81",false,9.22227,867.9,45.44796,12,"001bc5067010162d",-118,7,,,,"13.44",118.1,"0.02"
"""58a612f90b85524ee84eb2a8""","0.89","0.09","-0.43","16-02-2017 22:00:41","3.73",false,9.18381,867.1,45.49804,12,"001bc5067010163e",-118,3,,,,"10.24",232.2,"0.01"
"""58a613120b85524ee84eb2a9""","-0.02","1.01","-0.05","16-02-2017 22:01:06","3.8",false,9.22227,867.3,45.44804,12,"001bc5067010162d",-119,4,,,,"13.44",113.2,"0.01"
"""58a613c70b85524ee84eb2aa""","-0.02","1.02","-0.01","16-02-2017 22:04:07","3.8",false,9.22228,867.1,45.448,12,"001bc5067010162d",-119,3,,,,"13.44",122.8,"0.09"
"""58a614610b85524ee84eb2ab""","0.89","0.1","-0.42","16-02-2017 22:06:41","3.56",false,9.18383,868.1,45.49797,12,"001bc5067010163e",-120,0,,,,"11.52",201.4,"0.01"
"""58a6147b0b85524ee84eb2ac""","-0.01","1.02","-0.03","16-02-2017 22:07:07","3.8",false,9.22229,867.5,45.44799,12,"001bc5067010162d",-107,5,,,,"13.44",124,"0"
"""58a615150b85524ee84eb2ad""","-0.03","0.07","0.96","16-02-2017 22:09:41","3.74",false,9.18332,868.1,45.49818,12,"001bc5067010163e",-116,0,,,,"10.88",132.7,"0.04"
"""58a6152f0b85524ee84eb2ae""","-0.01","1.03","-0.01","16-02-2017 22:10:07","3.63",false,9.22221,868.5,45.44792,12,"001bc5067010162d",-120,2,,,,"14.72",103.7,"0.14"
"""58a615e30b85524ee84eb2af""","-0.02","1.01","-0.05","16-02-2017 22:13:07","3.8",false,9.22228,868.3,45.44789,12,"001bc5067010162d",-114,1,,,,"13.44",113.2,"0.01"
"""58a6167c0b85524ee84eb2b0""","-0.02","0.07","0.95","16-02-2017 22:15:40","3.73",false,9.18329,867.7,45.49812,11,"001bc5067010163e",-113,6,,,,"10.88",113.4,"0.05"
"""58a616960b85524ee84eb2b1""","-0.02","1.03","-0.02","16-02-2017 22:16:06","3.8",false,9.22219,867.1,45.44795,12,"001bc5067010162d",-120,3,,,,"13.44",111.9,"0.04"
"""58a617310b85524ee84eb2b2""","-0.02","0.06","0.95","16-02-2017 22:18:41","3.73",false,9.18318,867.9,45.49806,11,"001bc5067010163e",-115,7,,,,"10.88",91.6,"0.05"
"""58a6174b0b85524ee84eb2b3""","-0.02","1.01","-0.04","16-02-2017 22:19:07","3.63",false,9.22226,867.3,45.44806,12,"001bc5067010162d",-120,4,,,,"14.08",125.1,"0.02"
"""58a617ff0b85524ee84eb2b4""","-0.02","1.02","-0.02","16-02-2017 22:22:07","3.8",false,9.22221,867.7,45.44796,12,"001bc5067010162d",-119,6,,,,"12.8",103.5,"0.13"
"""58a618b30b85524ee84eb2b5""","-0.02","1.02","-0.02","16-02-2017 22:25:07","3.63",false,9.22214,868.3,45.44789,12,"001bc5067010162d",-109,1,,,,"13.44",98,"0.05"
"""58a619670b85524ee84eb2b6""","-0.02","1.02","-0.03","16-02-2017 22:28:07","3.63",false,9.22223,867.3,45.44793,12,"001bc5067010162d",-109,4,,,,"13.44",120,"0.03"
"""58a61a000b85524ee84eb2b7""","-0.02","0.07","0.95","16-02-2017 22:30:40","3.77",false,9.18323,867.3,45.49812,11,"001bc5067010163e",-120,4,,,,"10.24",117.9,"0.04"
"""58a61a1a0b85524ee84eb2b8""","-0.01","1.01","-0.02","16-02-2017 22:31:06","3.8",false,9.22221,868.3,45.448,12,"001bc5067010162d",-115,1,,,,"13.44",121.1,"0.06"
"""58a61ab40b85524ee84eb2b9""","-0.02","0.07","0.96","16-02-2017 22:33:40","3.73",false,9.1832,867.9,45.49817,11,"001bc5067010163e",-117,7,,,,"9.6",113.2,"0.03"
"""58a61acf0b85524ee84eb2ba""","-0.02","1.03","-0.02","16-02-2017 22:34:07","3.79",false,9.22224,868.1,45.44789,12,"001bc5067010162d",-121,0,,,,"12.8",118.7,"0.02"
"""58a61b690b85524ee84eb2bb""","-0.02","0.07","0.95","16-02-2017 22:36:41","3.73",false,9.18329,867.1,45.49813,12,"001bc5067010163e",-124,3,,,,"9.6",130.7,"0.04"
"""58a61b830b85524ee84eb2bc""","-0.01","1.02","-0.04","16-02-2017 22:37:07","3.79",false,9.22214,867.1,45.44793,12,"001bc5067010162d",-118,3,,,,"12.8",116.8,"0.02"
"""58a61c1d0b85524ee84eb2bd""","-0.02","0.07","0.96","16-02-2017 22:39:41","3.77",false,9.18321,867.7,45.49798,12,"001bc5067010163e",-115,6,,,,"9.6",110,"0.01"
"""58a61c370b85524ee84eb2be""","-0.01","1.02","-0.01","16-02-2017 22:40:07","3.63",false,9.22212,867.9,45.44793,12,"001bc5067010162d",-120,7,,,,"12.8",100,"0.07"
"""58a61cd00b85524ee84eb2bf""","-0.02","0.06","0.96","16-02-2017 22:42:40","3.55",false,9.18327,867.9,45.49813,11,"001bc5067010163e",-113,7,,,,"8.96",135.8,"0.09"
"""58a61ceb0b85524ee84eb2c0""","-0.02","1.01","-0.04","16-02-2017 22:43:07","3.83",false,9.22218,867.1,45.44789,12,"001bc5067010162d",-120,3,,,,"12.8",116.4,"0.39"
"""58a61d840b85524ee84eb2c1""","-0.02","0.08","0.95","16-02-2017 22:45:40","3.72",false,9.18321,867.9,45.4982,11,"001bc5067010163e",-112,7,,,,"9.6",109.8,"0.05"
"""58a61d9e0b85524ee84eb2c2""","-0.02","1.02","-0.04","16-02-2017 22:46:06","3.79",false,9.22222,868.1,45.44788,12,"001bc5067010162d",-117,0,,,,"12.8",126.7,"0"
"""58a61e520b85524ee84eb2c3""","-0.02","1.02","-0.02","16-02-2017 22:49:06","3.79",false,9.22227,867.3,45.44788,12,"001bc5067010162d",-119,4,,,,"12.8",141.3,"0.03"
"""58a61f070b85524ee84eb2c4""","-0.02","1.03","-0.04","16-02-2017 22:52:07","3.83",false,9.22217,867.7,45.44792,12,"001bc5067010162d",-120,6,,,,"12.8",123.9,"0"
"""58a61f9f0b85524ee84eb2c5""","-0.02","0.06","0.96","16-02-2017 22:54:39","3.54",false,9.18327,867.7,45.49818,9,"001bc5067010163e",-117,6,,,,"8.96",121.9,"0.03"
"""58a61fbb0b85524ee84eb2c6""","-0.01","1.02","-0.02","16-02-2017 22:55:07","3.62",false,9.22224,867.3,45.44798,12,"001bc5067010162d",-118,4,,,,"12.16",142.9,"0.05"
"""58a620530b85524ee84eb2c7""","-0.03","0.07","0.96","16-02-2017 22:57:39","3.76",false,9.18327,867.9,45.49811,9,"001bc5067010163e",-123,7,,,,"8.32",128.1,"0.02"
"""58a6206f0b85524ee84eb2c8""","-0.01","1.02","-0.05","16-02-2017 22:58:07","3.83",false,9.2222,868.5,45.44793,12,"001bc5067010162d",-119,2,,,,"12.8",134.8,"0.02"
"""58a621220b85524ee84eb2c9""","-0.01","1.01","-0.04","16-02-2017 23:01:06","3.62",false,9.22217,868.3,45.44785,12,"001bc5067010162d",-111,1,,,,"12.16",136.9,"0.13"
"""58a621d60b85524ee84eb2ca""","-0.01","1.02","-0.04","16-02-2017 23:04:06","3.78",false,9.22217,868.5,45.44793,12,"001bc5067010162d",-112,2,,,,"12.16",115.7,"0.02"
"""58a6226f0b85524ee84eb2cb""","-0.02","0.06","0.95","16-02-2017 23:06:39","3.54",false,9.18361,867.9,45.49778,9,"001bc5067010163e",-119,7,,,,"7.68",202.8,"0.01"
"""58a6228b0b85524ee84eb2cc""","-0.01","1.02","-0.04","16-02-2017 23:07:07","3.61",false,9.22215,868.5,45.44789,12,"001bc5067010162d",-119,2,,,,"11.52",130.5,"0.03"
"""58a6233f0b85524ee84eb2cd""","-0.02","1.02","0","16-02-2017 23:10:07","3.82",false,9.22225,868.5,45.448,12,"001bc5067010162d",-117,2,,,,"12.16",125,"0"
"""58a623f30b85524ee84eb2ce""","-0.02","1.02","-0.02","16-02-2017 23:13:07","3.82",false,9.22218,867.9,45.44795,12,"001bc5067010162d",-121,7,,,,"12.16",116.1,"0.01"
"""58a6248b0b85524ee84eb2cf""","-0.03","0.06","0.94","16-02-2017 23:15:39","3.54",false,9.18363,867.7,45.49765,9,"001bc5067010163e",-114,6,,,,"7.68",242.7,"0.04"
"""58a624a70b85524ee84eb2d0""","-0.02","1.02","-0.03","16-02-2017 23:16:07","3.78",false,9.22223,867.9,45.44799,12,"001bc5067010162d",-119,7,,,,"12.16",122.3,"0.05"
"""58a625410b85524ee84eb2d1""","-0.02","0.06","0.96","16-02-2017 23:18:41","3.71",false,9.18346,867.1,45.49775,12,"001bc5067010163e",-118,3,,,,"7.68",212.3,"0.04"
"""58a6255a0b85524ee84eb2d2""","-0.02","1.03","-0.05","16-02-2017 23:19:06","3.61",false,9.22231,867.7,45.44796,12,"001bc5067010162d",-119,6,,,,"11.52",131.1,"0.01"
"""58a625f50b85524ee84eb2d3""","-0.02","0.08","0.94","16-02-2017 23:21:41","3.53",false,9.18339,867.3,45.49801,12,"001bc5067010163e",-118,4,,,,"7.68",155.4,"0.13"
"""58a6260f0b85524ee84eb2d4""","-0.02","1.01","-0.03","16-02-2017 23:22:07","3.82",false,9.22227,868.3,45.44797,12,"001bc5067010162d",-115,1,,,,"12.16",127,"0.11"
"""58a626a90b85524ee84eb2d5""","-0.02","0.06","0.95","16-02-2017 23:24:41","3.71",false,9.18333,868.1,45.49807,12,"001bc5067010163e",-117,0,,,,"7.04",156.5,"0.01"
"""58a626c30b85524ee84eb2d6""","-0.01","1.02","-0.02","16-02-2017 23:25:07","3.78",false,9.2222,867.9,45.44794,12,"001bc5067010162d",-121,7,,,,"11.52",113,"0.01"
"""58a6275d0b85524ee84eb2d7""","-0.02","0.06","0.95","16-02-2017 23:27:41","3.53",false,9.1834,867.3,45.49795,12,"001bc5067010163e",-120,4,,,,"7.68",187,"0.01"
"""58a627760b85524ee84eb2d8""","-0.02","1.02","-0.02","16-02-2017 23:28:06","3.81",false,9.22218,868.5,45.44791,12,"001bc5067010162d",-115,2,,,,"11.52",115.3,"0.03"
"""58a628110b85524ee84eb2d9""","-0.02","0.06","0.95","16-02-2017 23:30:41","3.53",false,9.18324,867.1,45.49819,12,"001bc5067010163e",-120,3,,,,"7.68",113.6,"0.03"
"""58a6282a0b85524ee84eb2da""","-0.02","1.01","-0.02","16-02-2017 23:31:06","3.77",false,9.22224,867.3,45.448,12,"001bc5067010162d",-120,4,,,,"11.52",113.1,"0.25"
"""58a628c50b85524ee84eb2db""","-0.02","0.07","0.96","16-02-2017 23:33:41","3.71",false,9.18359,868.3,45.49783,12,"001bc5067010163e",-112,1,,,,"7.68",169.4,"0.07"
"""58a628de0b85524ee84eb2dc""","-0.02","1.03","-0.03","16-02-2017 23:34:06","3.81",false,9.22231,867.3,45.44811,12,"001bc5067010162d",-119,4,,,,"11.52",133,"0.06"
"""58a629790b85524ee84eb2dd""","-0.02","0.07","0.97","16-02-2017 23:36:41","3.75",false,9.18347,867.5,45.49779,12,"001bc5067010163e",-107,5,,,,"7.04",187.7,"0.03"
"""58a629930b85524ee84eb2de""","-0.01","1.01","-0.04","16-02-2017 23:37:07","3.77",false,9.22226,867.1,45.44796,12,"001bc5067010162d",-119,3,,,,"11.52",138.8,"0.03"
"""58a62a2d0b85524ee84eb2df""","-0.03","0.08","0.96","16-02-2017 23:39:41","3.7",false,9.18333,867.5,45.49819,12,"001bc5067010163e",-99,5,,,,"7.68",114.2,"0.1"
"""58a62a470b85524ee84eb2e0""","-0.02","1.02","-0.02","16-02-2017 23:40:07","3.82",false,9.22225,867.5,45.44791,12,"001bc5067010162d",-117,5,,,,"10.88",143.4,"0.05"
"""58a62ae10b85524ee84eb2e1""","-0.02","0.07","0.95","16-02-2017 23:42:41","3.7",false,9.18342,867.1,45.49813,12,"001bc5067010163e",-115,3,,,,"7.68",127.1,"0.03"
"""58a62afa0b85524ee84eb2e2""","-0.02","1.02","-0.02","16-02-2017 23:43:06","3.6",false,9.22221,867.5,45.44792,12,"001bc5067010162d",-115,5,,,,"12.16",122.9,"0.03"
"""58a62b950b85524ee84eb2e3""","-0.02","0.06","0.95","16-02-2017 23:45:41","3.74",false,9.1835,867.3,45.49811,12,"001bc5067010163e",-114,4,,,,"7.04",147.4,"0.01"
"""58a62bae0b85524ee84eb2e4""","-0.03","1.01","-0.04","16-02-2017 23:46:06","3.6",false,9.22223,868.3,45.44809,12,"001bc5067010162d",-115,1,,,,"12.16",121.6,"0.08"
"""58a62c490b85524ee84eb2e5""","-0.03","0.06","0.95","16-02-2017 23:48:41","3.52",false,9.18333,867.9,45.49826,12,"001bc5067010163e",-118,7,,,,"7.04",117.7,"0.01"
"""58a62c620b85524ee84eb2e6""","-0.01","1.02","-0.03","16-02-2017 23:49:06","3.77",false,9.22232,868.3,45.448,12,"001bc5067010162d",-109,1,,,,"10.88",132.4,"0.14"
"""58a62cfd0b85524ee84eb2e7""","-0.01","0.07","0.95","16-02-2017 23:51:41","3.51",false,9.18325,867.9,45.49826,12,"001bc5067010163e",-119,7,,,,"7.04",119.8,"0.04"
